NonDetectFlag,Parameter ID (tdsUSEPAParameterCodes.txt),S Adt,S Avg Annual Precip,S EMC Value,Site ID,State ID,T Data Qualifier,T EMC Qual,T Parameter Name,T Pcode
FALSE,348,43190,,40,208,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,43190,,2,208,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1565,,79,207,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1565,,73,207,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1565,,72,207,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1565,,67,207,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1565,,61,207,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1565,,46,207,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1565,,45,207,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1565,,41,207,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1565,,39,207,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1565,,28,207,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1565,,27,207,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1565,,24,207,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1565,,17,207,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1565,,16,207,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,659,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,260,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,250,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,244,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,149,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,103,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,76,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,72,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,65,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,61,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,59,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,57,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,47,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,46,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,41,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,31,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,29,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,27,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,24,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,13,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,39965,,11,206,28,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,1120,202,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,1018,202,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,784,202,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,763,202,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,730,202,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,720,202,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,442,202,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,2049,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,1674,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,1011,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,1009,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,800,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,762,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,748,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,747,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,718,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,716,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,670,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,659,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,580,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,547,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,490,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,464,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,333,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,272,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,270,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,265,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,189,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,140000,,150,201,19,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1690,,1657,199,20,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1690,,823,199,20,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,1690,,244,199,20,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,6540,,1095,198,20,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,6540,,581,198,20,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,6540,,253,198,20,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
FALSE,348,236000,,980,197,6,,,"Zinc, water, unfiltered, recoverable, micrograms per liter",p01092
